244;396;4;1995-08-19;Normal_shipping;Preparing_for_delivery
933;199;833;1997-06-30;Fast_shipping;Delivered
797;275;319;2004-11-20;Extra-fast_shipping;Delivered
341;212;550;2016-04-24;Normal_shipping;Preparing_for_delivery
708;723;172;1993-12-13;Extra-fast_shipping;Preparing_for_delivery
260;281;229;2018-02-27;Extra-fast_shipping;Preparing_for_delivery
474;442;954;1972-09-07;Normal_shipping;Preparing_for_delivery
153;88;344;2009-07-21;Fast_shipping;Preparing_for_delivery
707;703;587;1998-05-10;Extra-fast_shipping;Delivering
494;313;189;1971-07-19;Normal_shipping;Delivering
835;296;153;2020-02-25;Normal_shipping;Delivered
755;838;964;1987-11-17;Extra-fast_shipping;Delivered
829;685;993;1981-05-14;Normal_shipping;Preparing_for_delivery
660;202;861;2018-07-29;Normal_shipping;Delivered
649;46;445;2010-04-26;Extra-fast_shipping;Delivered
410;27;676;1979-09-15;Fast_shipping;Delivering
775;839;634;1982-07-13;Normal_shipping;Delivered
165;987;337;1995-11-18;Fast_shipping;Delivered
79;555;574;2009-02-17;Normal_shipping;Delivered
787;443;163;2000-08-02;Extra-fast_shipping;Delivering
616;4;487;2007-06-06;Extra-fast_shipping;Delivering
21;241;869;1981-03-16;Fast_shipping;Preparing_for_delivery
451;656;493;1991-05-21;Extra-fast_shipping;Preparing_for_delivery
508;212;67;1994-08-24;Normal_shipping;Delivered
38;177;18;1977-06-05;Extra-fast_shipping;Preparing_for_delivery
277;310;456;2008-05-23;Extra-fast_shipping;Delivering
443;106;821;2002-09-22;Normal_shipping;Delivering
717;559;332;1991-06-14;Extra-fast_shipping;Delivering
472;172;14;1996-03-03;Fast_shipping;Preparing_for_delivery
472;841;159;2009-09-15;Fast_shipping;Preparing_for_delivery
613;434;558;2018-06-21;Normal_shipping;Preparing_for_delivery
483;936;333;2006-08-31;Fast_shipping;Delivered
66;767;772;1976-01-28;Extra-fast_shipping;Delivered
793;799;189;2017-04-25;Normal_shipping;Delivered
366;831;550;1982-10-03;Normal_shipping;Delivered
182;757;267;1980-04-09;Fast_shipping;Preparing_for_delivery
716;884;310;2011-02-27;Normal_shipping;Delivering
695;237;480;1999-06-13;Extra-fast_shipping;Delivered
733;45;21;1979-03-31;Normal_shipping;Delivering
896;110;366;1991-04-28;Fast_shipping;Delivering
802;136;430;2017-09-28;Fast_shipping;Preparing_for_delivery
581;381;267;1977-08-08;Normal_shipping;Delivered
946;746;402;2004-05-15;Normal_shipping;Preparing_for_delivery
974;401;657;1995-01-14;Normal_shipping;Delivering
416;260;592;1977-06-28;Normal_shipping;Delivered
889;616;533;2011-09-17;Normal_shipping;Preparing_for_delivery
870;154;203;1989-01-12;Extra-fast_shipping;Delivered
972;886;993;1984-05-11;Extra-fast_shipping;Delivered
667;213;537;2005-02-05;Extra-fast_shipping;Preparing_for_delivery
56;124;986;2012-06-06;Extra-fast_shipping;Preparing_for_delivery
239;641;971;1978-12-22;Fast_shipping;Delivering
534;497;874;1974-12-02;Extra-fast_shipping;Preparing_for_delivery
705;504;31;1980-06-29;Fast_shipping;Preparing_for_delivery
874;638;711;2001-07-24;Extra-fast_shipping;Preparing_for_delivery
76;579;24;2006-05-30;Normal_shipping;Delivered
171;206;680;1998-01-28;Normal_shipping;Preparing_for_delivery
882;35;530;2006-09-16;Extra-fast_shipping;Delivering
102;575;989;1977-08-08;Extra-fast_shipping;Preparing_for_delivery
864;635;836;2005-06-02;Normal_shipping;Delivered
756;638;403;1982-09-21;Fast_shipping;Preparing_for_delivery
969;103;746;1986-03-03;Normal_shipping;Delivered
357;38;676;1999-09-11;Normal_shipping;Delivered
530;326;699;1990-02-18;Normal_shipping;Delivered
134;829;548;1977-07-09;Extra-fast_shipping;Delivered
990;388;993;2015-12-29;Fast_shipping;Preparing_for_delivery
160;944;809;2020-04-30;Extra-fast_shipping;Delivering
614;325;90;2016-07-09;Normal_shipping;Delivering
667;148;297;1977-11-23;Extra-fast_shipping;Delivering
211;687;288;2007-12-24;Fast_shipping;Preparing_for_delivery
332;601;217;2021-01-16;Normal_shipping;Preparing_for_delivery
958;212;91;1995-01-17;Extra-fast_shipping;Preparing_for_delivery
931;418;601;2013-11-15;Normal_shipping;Preparing_for_delivery
722;653;613;1973-12-25;Normal_shipping;Delivering
720;708;54;1982-01-11;Extra-fast_shipping;Delivered
444;143;484;1998-06-11;Extra-fast_shipping;Delivering
278;947;490;2000-05-22;Normal_shipping;Preparing_for_delivery
949;434;257;2002-09-27;Extra-fast_shipping;Preparing_for_delivery
798;575;129;1999-12-16;Fast_shipping;Preparing_for_delivery
265;710;818;1974-05-29;Normal_shipping;Delivered
854;345;399;2021-02-12;Normal_shipping;Preparing_for_delivery
932;568;219;1989-10-19;Normal_shipping;Delivered
743;997;580;1979-12-23;Normal_shipping;Delivering
79;868;263;1981-04-14;Normal_shipping;Delivering
707;896;502;1994-01-21;Extra-fast_shipping;Delivered
480;897;442;2000-07-02;Extra-fast_shipping;Delivered
125;245;151;2020-03-29;Extra-fast_shipping;Preparing_for_delivery
700;527;377;2006-05-04;Extra-fast_shipping;Delivering
490;616;321;2004-10-09;Normal_shipping;Delivered
869;71;22;2000-05-27;Normal_shipping;Delivering
471;810;299;2013-05-19;Fast_shipping;Delivered
130;683;153;1989-01-19;Fast_shipping;Delivering
897;612;576;2000-12-24;Extra-fast_shipping;Preparing_for_delivery
387;751;592;1987-09-06;Normal_shipping;Delivering
532;335;844;2015-01-15;Normal_shipping;Preparing_for_delivery
600;648;99;1971-09-01;Normal_shipping;Delivered
206;520;303;2002-02-14;Normal_shipping;Delivered
403;125;263;1981-03-30;Normal_shipping;Preparing_for_delivery
374;558;106;1973-09-11;Normal_shipping;Delivering
613;765;858;2012-07-23;Extra-fast_shipping;Delivering
656;200;471;1990-09-07;Fast_shipping;Delivering
951;798;524;1995-11-30;Normal_shipping;Delivered
974;861;559;1985-01-25;Extra-fast_shipping;Delivered
901;998;857;1990-07-08;Fast_shipping;Delivered
609;616;127;1993-03-11;Extra-fast_shipping;Preparing_for_delivery
551;564;254;2009-12-16;Extra-fast_shipping;Preparing_for_delivery
610;28;528;1985-08-10;Extra-fast_shipping;Delivered
65;319;242;2004-07-22;Extra-fast_shipping;Preparing_for_delivery
245;355;243;2015-07-05;Extra-fast_shipping;Preparing_for_delivery
147;588;301;1997-08-25;Normal_shipping;Delivering
935;167;39;1986-05-26;Normal_shipping;Delivered
313;497;299;1993-08-08;Normal_shipping;Delivering
994;54;311;1978-04-23;Extra-fast_shipping;Delivering
493;77;997;2001-05-17;Normal_shipping;Preparing_for_delivery
902;673;483;2007-02-27;Normal_shipping;Delivered
746;397;318;2000-11-27;Extra-fast_shipping;Delivering
841;367;329;1974-01-08;Normal_shipping;Preparing_for_delivery
625;204;498;1971-10-04;Extra-fast_shipping;Delivered
870;875;561;2000-07-28;Normal_shipping;Preparing_for_delivery
182;738;195;2020-12-21;Fast_shipping;Preparing_for_delivery
869;906;548;1976-08-25;Extra-fast_shipping;Preparing_for_delivery
415;668;142;1996-08-11;Fast_shipping;Delivered
968;383;431;1974-06-26;Extra-fast_shipping;Delivered
596;222;188;2009-06-22;Extra-fast_shipping;Preparing_for_delivery
439;153;253;2015-08-22;Extra-fast_shipping;Delivered
965;715;873;2010-07-17;Fast_shipping;Delivered
170;269;963;1991-01-08;Extra-fast_shipping;Delivered
214;974;241;2003-04-21;Normal_shipping;Preparing_for_delivery
24;737;413;2016-01-03;Normal_shipping;Delivered
787;203;575;2003-05-29;Extra-fast_shipping;Delivering
864;329;347;1990-10-31;Extra-fast_shipping;Delivering
505;659;751;1987-12-18;Normal_shipping;Delivered
350;901;480;2001-05-17;Normal_shipping;Delivered
778;291;703;1985-07-04;Extra-fast_shipping;Delivering
561;732;182;1991-01-23;Fast_shipping;Delivering
867;226;811;2005-03-07;Normal_shipping;Delivering
41;154;63;1983-09-20;Normal_shipping;Delivered
893;168;76;1972-10-29;Normal_shipping;Delivering
65;844;588;1976-11-02;Normal_shipping;Delivering
126;161;735;1981-01-29;Extra-fast_shipping;Preparing_for_delivery
31;767;736;1996-12-23;Extra-fast_shipping;Delivering
991;330;893;1973-08-07;Fast_shipping;Delivering
354;686;901;2010-06-26;Fast_shipping;Delivered
118;596;652;1972-12-09;Normal_shipping;Preparing_for_delivery
120;495;289;1987-08-15;Fast_shipping;Preparing_for_delivery
543;313;837;1988-07-14;Fast_shipping;Preparing_for_delivery
421;702;630;1997-05-07;Fast_shipping;Delivered
559;210;264;1975-08-09;Fast_shipping;Delivering
110;961;886;1978-07-02;Normal_shipping;Delivering
174;287;655;1993-04-01;Normal_shipping;Delivering
661;277;342;2011-01-17;Fast_shipping;Delivering
541;365;627;1988-12-31;Fast_shipping;Delivering
999;962;934;1989-12-31;Fast_shipping;Delivering
604;265;389;2000-08-05;Extra-fast_shipping;Preparing_for_delivery
869;44;391;1970-12-26;Extra-fast_shipping;Delivered
315;139;645;1978-07-14;Normal_shipping;Delivered
482;397;238;1983-12-20;Fast_shipping;Delivering
422;891;746;2008-05-15;Extra-fast_shipping;Preparing_for_delivery
537;386;111;1971-06-14;Normal_shipping;Preparing_for_delivery
345;784;690;1979-12-31;Fast_shipping;Preparing_for_delivery
979;785;420;1989-06-18;Extra-fast_shipping;Delivered
261;534;698;2003-05-08;Fast_shipping;Preparing_for_delivery
857;319;191;2002-10-20;Normal_shipping;Delivering
917;47;590;1986-08-16;Fast_shipping;Delivered
990;351;144;2016-11-22;Normal_shipping;Delivering
578;339;398;1978-08-12;Normal_shipping;Delivered
699;926;952;2004-08-22;Normal_shipping;Preparing_for_delivery
763;207;195;2012-05-30;Fast_shipping;Delivering
